acct_id,is_college_pass,total_tickets,total_seats,unique_events,total_spent,avg_ticket_price,median_ticket_price,min_ticket_price,max_ticket_price,total_purchase_price,avg_purchase_price,fiscal_year,active_fy23,active_fy24,active_both_years,first_purchase_date,last_purchase_date,avg_days_before_event,median_days_before_event,min_days_before_event,max_days_before_event,ticket_type_distribution,ticket_type_distribution_fy23,ticket_type_distribution_fy24,source_distribution,age_first,gender_first,marital_status_first,education_first,zip_first,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
8792357,False,13,13,13,297.0,22.846153846153847,25.0,17.0,45.0,297.0,22.846153846153847,"FY23, FY24",True,True,True,2022-04-12,2023-04-03,329.84615384615387,332.0,212.0,437.0,"{'Fixed Freshman Subscription 6 Concert': 6, 'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Fixed Freshman Subscription 6 Concert': 6},"{'Fixed Sophomore Subscription 6 Concert': 6, 'Single Ticket': 1}",{'ASO Staff': 13},82.0,Female,Single,College,30309,12.0,12.0,0.0,1.0,2.0
8792567,False,1,1,1,39.0,39.0,39.0,39.0,39.0,39.0,39.0,FY24,False,True,False,2024-02-23,2024-02-23,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Female,Single,College,30032,,,,,
8792929,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY23,True,False,False,2022-12-14,2022-12-14,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},42.0,Female,Married,High School,,,,,,
8792963,False,7,9,6,483.0,69.0,45.0,35.0,138.0,345.0,49.285714285714285,"FY23, FY24",True,True,True,2022-10-27,2024-04-18,12.0,9.0,3.0,35.0,{'Single Ticket': 7},{'Single Ticket': 1},{'Single Ticket': 6},{'online': 7},30.0,Male,Single,High School,,,,,,
8793135,False,7,7,7,363.0,51.857142857142854,45.0,45.0,93.0,363.0,51.857142857142854,"FY23, FY24",True,True,True,2022-07-26,2023-11-09,83.42857142857143,72.0,0.0,184.0,"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Fixed Established Subscription 6 Concert': 6},{'Single Ticket': 1},{'online': 7},,,,,30316,6.0,6.0,0.0,1.0,1.0
8793663,False,2,3,2,127.0,63.5,63.5,25.0,102.0,76.0,38.0,FY23,True,False,False,2022-06-26,2022-10-11,45.5,45.5,3.0,88.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'online': 2},,,,,30309,,,,,
8793776,False,1,2,1,134.0,134.0,134.0,134.0,134.0,67.0,67.0,FY23,True,False,False,2022-10-18,2022-10-18,46.0,46.0,46.0,46.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},34.0,Female,Single,Graduate School,30324,,,,,
8793874,False,2,5,2,184.0,92.0,92.0,52.0,132.0,70.0,35.0,FY24,False,True,False,2023-09-27,2024-04-26,22.0,22.0,20.0,24.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},46.0,Female,Single,,30324,,,,,
8793988,False,1,3,1,138.0,138.0,138.0,138.0,138.0,46.0,46.0,FY23,True,False,False,2022-10-15,2022-10-15,49.0,49.0,49.0,49.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},48.0,Male,Single,High School,,,,,,
8794134,False,2,10,2,515.0,257.5,257.5,225.0,290.0,103.0,51.5,FY24,False,True,False,2023-11-24,2024-06-04,25.5,25.5,11.0,40.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},36.0,Male,Married,High School,30047,,,,,
8794334,False,3,3,3,180.0,60.0,62.0,51.0,67.0,180.0,60.0,FY23,True,False,False,2022-09-17,2023-02-24,1.6666666666666667,0.0,0.0,5.0,{'Single Ticket': 3},{'Single Ticket': 3},{},{'online': 3},38.0,Male,Single,High School,,,,,,
8794398,True,4,4,2,32.0,8.0,8.0,0.0,16.0,32.0,8.0,College Pass,False,False,False,2024-02-23,2024-03-14,1.5,1.5,1.0,2.0,{},{},{},{'online': 4},26.0,Male,Single,High School,30277,,,,,
8794448,False,15,30,15,2088.0,139.2,78.0,78.0,264.0,1044.0,69.6,"FY23, FY24",True,True,True,2022-05-20,2024-02-01,148.8,119.0,0.0,365.0,"{'Discounted CYO Subscription': 8, 'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Discounted CYO Subscription': 8},"{'online': 7, 'ASO Staff': 5, 'onlin': 3}",36.0,Female,Single,High School,30290,6.0,6.0,0.0,1.0,1.0
8794917,False,1,2,1,166.0,166.0,166.0,166.0,166.0,83.0,83.0,FY24,False,True,False,2023-11-18,2023-11-18,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
8795176,False,2,4,2,252.0,126.0,126.0,88.0,164.0,126.0,63.0,"FY23, FY24",True,True,True,2022-05-21,2023-09-28,116.5,116.5,37.0,196.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},{'online': 2},64.0,Unknown,Married,,30324,,,,,
8795334,False,1,2,1,80.0,80.0,80.0,80.0,80.0,40.0,40.0,FY23,True,False,False,2023-04-05,2023-04-05,29.0,29.0,29.0,29.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},40.0,Male,Single,High School,84109,,,,,
8795392,False,1,2,1,58.0,58.0,58.0,58.0,58.0,29.0,29.0,FY23,True,False,False,2022-05-22,2022-05-22,210.0,210.0,210.0,210.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},42.0,Male,Married,High School,30033,,,,,
8795484,False,1,1,1,51.0,51.0,51.0,51.0,51.0,51.0,51.0,FY23,True,False,False,2023-01-13,2023-01-13,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},50.0,Male,Married,,30024,,,,,
8795690,False,6,12,4,288.0,48.0,48.0,48.0,48.0,144.0,24.0,FY24,False,True,False,2023-06-23,2024-04-17,72.16666666666667,12.0,1.0,358.0,{'Fixed Freshman Subscription 6 Concert': 6},{},{'Fixed Freshman Subscription 6 Concert': 6},"{'onlin': 5, 'ASO Staff': 1}",44.0,Male,Single,,30309,6.0,4.0,2.0,0.6666666666666666,1.0
8796054,False,11,17,11,1088.0,98.9090909090909,100.0,86.0,110.0,794.0,72.18181818181819,"FY23, FY24",True,True,True,2022-04-22,2023-05-01,290.3636363636364,304.0,157.0,391.0,"{'CYO Subscription': 6, 'Fixed Established Subscription 6 Concert': 5}",{'Fixed Established Subscription 6 Concert': 5},{'CYO Subscription': 6},{'ASO Staff': 11},82.0,Male,Married,Graduate School,30319,6.0,5.0,1.0,0.8333333333333334,1.0
8796220,False,6,6,6,138.0,23.0,23.0,23.0,23.0,138.0,23.0,FY23,True,False,False,2022-05-25,2022-05-25,247.16666666666663,267.0,120.0,344.0,{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},{},{'online': 6},24.0,Male,Inferred Single,High School,30319,6.0,6.0,0.0,1.0,1.0
8796470,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY23,True,False,False,2023-02-26,2023-02-26,53.0,53.0,53.0,53.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},76.0,Male,Married,High School,30305,,,,,
8796969,False,1,1,1,35.0,35.0,35.0,35.0,35.0,35.0,35.0,FY23,True,False,False,2022-08-17,2022-08-17,50.0,50.0,50.0,50.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},64.0,Male,Married,College,30047,,,,,
8797573,False,1,2,1,178.0,178.0,178.0,178.0,178.0,89.0,89.0,FY23,True,False,False,2022-12-16,2022-12-16,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},64.0,Female,Married,High School,30305,,,,,
8797689,False,3,7,3,323.0,107.66666666666669,114.0,86.0,123.0,141.0,47.0,"FY23, FY24",True,True,True,2022-09-06,2024-05-25,18.0,18.0,14.0,22.0,{'Single Ticket': 3},{'Single Ticket': 1},{'Single Ticket': 2},{'online': 3},80.0,Female,Single,,30265,,,,,
8797825,False,1,2,1,36.0,36.0,36.0,36.0,36.0,18.0,18.0,FY23,True,False,False,2022-09-22,2022-09-22,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},,Unknown,Inferred Single,,19713,,,,,
8797864,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-04-13,2024-04-13,19.0,19.0,19.0,19.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Unknown,Married,College,30213,,,,,
8798239,False,1,6,1,222.0,222.0,222.0,222.0,222.0,37.0,37.0,FY23,True,False,False,2023-05-06,2023-05-06,35.0,35.0,35.0,35.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},26.0,Male,Inferred Single,High School,30519,,,,,
8798651,False,1,1,1,51.0,51.0,51.0,51.0,51.0,51.0,51.0,FY23,True,False,False,2022-08-31,2022-08-31,36.0,36.0,36.0,36.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},,,,,30306,,,,,
8798772,False,4,4,4,223.0,55.75,52.0,26.0,93.0,223.0,55.75,"FY23, FY24",True,True,True,2022-08-31,2024-06-01,9.5,0.0,0.0,38.0,{'Single Ticket': 4},{'Single Ticket': 2},{'Single Ticket': 2},{'online': 4},54.0,Female,Married,,63005,,,,,
8798792,True,17,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,College Pass,False,False,False,2022-11-08,2024-06-11,2.411764705882353,2.0,1.0,5.0,{},{},{},{'online': 17},54.0,Male,Married,Graduate School,30736-7957,,,,,
8798809,False,1,4,1,224.0,224.0,224.0,224.0,224.0,56.0,56.0,FY24,False,True,False,2024-04-16,2024-04-16,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},62.0,Male,Single,Graduate School,30341,,,,,
8798920,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-01-24,2024-01-24,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Male,Married,College,30312,,,,,
8799264,False,1,1,1,62.0,62.0,62.0,62.0,62.0,62.0,62.0,FY23,True,False,False,2022-09-05,2022-09-05,89.0,89.0,89.0,89.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},,,,,30024,,,,,
8799390,False,8,14,8,1483.0,185.375,212.0,103.0,212.0,847.0,105.875,"FY23, FY24",True,True,True,2023-01-28,2024-04-22,151.5,153.0,0.0,328.0,"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}",{'Single Ticket': 2},{'Fixed Established Subscription 6 Concert': 6},"{'onlin': 5, 'online': 2, 'ASO Staff': 1}",58.0,Male,Single,,30316,6.0,6.0,0.0,1.0,1.0
8799409,False,1,1,1,62.0,62.0,62.0,62.0,62.0,62.0,62.0,FY23,True,False,False,2022-08-16,2022-08-16,109.0,109.0,109.0,109.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},52.0,Male,Single,,30024,,,,,
8799571,False,2,5,2,467.0,233.5,233.5,103.0,364.0,194.0,97.0,"FY23, FY24",True,True,True,2022-10-05,2023-09-05,20.5,20.5,9.0,32.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},{'online': 2},26.0,Male,Single,High School,11225,,,,,
8799894,False,1,1,1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,FY23,True,False,False,2023-02-19,2023-02-19,27.0,27.0,27.0,27.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},24.0,Male,Married,Graduate School,,,,,,
8799994,False,8,16,8,448.0,56.0,56.0,34.0,78.0,224.0,28.0,"FY23, FY24",True,True,True,2022-05-30,2023-12-04,171.5,148.0,52.0,384.0,"{'Fixed Freshman Subscription Sunday': 4, 'Discounted CYO Subscription': 4}",{'Fixed Freshman Subscription Sunday': 4},{'Discounted CYO Subscription': 4},"{'online': 4, 'ASO Staff': 4}",70.0,Male,Married,Graduate School,30067,4.0,4.0,0.0,1.0,1.0
8800331,False,2,4,2,326.0,163.0,163.0,150.0,176.0,163.0,81.5,FY24,False,True,False,2023-12-11,2024-01-06,20.0,20.0,12.0,28.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},30.0,Male,Single,College,30307,,,,,
8800741,False,1,6,1,120.0,120.0,120.0,120.0,120.0,20.0,20.0,FY23,True,False,False,2022-12-05,2022-12-05,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},38.0,Male,Married,College,30663,,,,,
8800813,False,1,2,1,118.0,118.0,118.0,118.0,118.0,59.0,59.0,FY23,True,False,False,2022-10-10,2022-10-10,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},,,,,,,,,,
8801345,False,1,2,1,78.0,78.0,78.0,78.0,78.0,39.0,39.0,FY24,False,True,False,2024-02-22,2024-02-22,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,Graduate School,30005,,,,,
8801497,False,1,8,1,512.0,512.0,512.0,512.0,512.0,64.0,64.0,FY24,False,True,False,2023-07-31,2023-07-31,131.0,131.0,131.0,131.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Married,High School,30555,,,,,
8801805,True,5,5,3,71.0,14.2,14.0,0.0,41.0,71.0,14.2,"College Pass, FY23",True,False,False,2022-09-21,2023-11-17,1.4,1.0,0.0,3.0,{'Single Ticket': 1},{'Single Ticket': 1},{},"{'online': 3, 'ASO Staff': 2}",,,,,30322,,,,,
8806994,False,1,3,1,69.0,69.0,69.0,69.0,69.0,23.0,23.0,FY23,True,False,False,2022-11-25,2022-11-25,51.0,51.0,51.0,51.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},34.0,Male,Married,Graduate School,30040,,,,,
8818068,False,1,4,1,220.0,220.0,220.0,220.0,220.0,55.0,55.0,FY23,True,False,False,2022-11-02,2022-11-02,44.0,44.0,44.0,44.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},30.0,Male,Married,High School,,,,,,
8819206,False,3,6,3,198.0,66.0,66.0,66.0,66.0,99.0,33.0,FY23,True,False,False,2023-01-08,2023-01-08,51.333333333333336,34.0,4.0,116.0,{'Discounted CYO Subscription': 3},{'Discounted CYO Subscription': 3},{},{'online': 3},22.0,Male,Inferred Single,High School,30309,,,,,
8819577,False,2,2,2,80.0,40.0,40.0,39.0,41.0,80.0,40.0,"FY23, FY24",True,True,True,2023-03-21,2023-12-10,1.0,1.0,0.0,2.0,{'Single Ticket': 2},{'Single Ticket': 1},{'Single Ticket': 1},"{'online': 1, 'ASO Staff': 1}",30.0,Male,Single,High School,30345,,,,,
8819620,False,6,12,6,396.0,66.0,66.0,66.0,66.0,198.0,33.0,FY23,True,False,False,2022-06-29,2022-06-29,214.0,233.5,87.0,311.0,{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},{},{'online': 6},48.0,Male,Single,,31064,6.0,6.0,0.0,1.0,1.0
8819645,False,6,12,6,206.0,34.333333333333336,32.0,32.0,46.0,103.0,17.166666666666668,FY23,True,False,False,2022-06-06,2023-06-15,129.33333333333334,88.5,2.0,313.0,{'Fixed Freshman Subscription 6 Concert': 6},{'Fixed Freshman Subscription 6 Concert': 6},{},"{'ASO Staff': 3, 'online': 3}",32.0,Female,Married,High School,30312,6.0,6.0,0.0,1.0,1.0
8819843,False,1,2,1,280.0,280.0,280.0,280.0,280.0,140.0,140.0,FY24,False,True,False,2024-01-17,2024-01-17,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Single,High School,30312-1070,,,,,
8819866,False,1,2,1,50.0,50.0,50.0,50.0,50.0,25.0,25.0,FY23,True,False,False,2022-09-22,2022-09-22,51.0,51.0,51.0,51.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},54.0,Female,Single,High School,30307,,,,,
8819930,False,3,6,3,536.0,178.66666666666666,206.0,124.0,206.0,268.0,89.33333333333333,FY23,True,False,False,2022-10-04,2023-01-23,5.666666666666667,5.0,5.0,7.0,{'Single Ticket': 3},{'Single Ticket': 3},{},{'online': 3},52.0,Male,Single,,30319,,,,,
8819997,False,1,4,1,184.0,184.0,184.0,184.0,184.0,46.0,46.0,FY23,True,False,False,2022-10-02,2022-10-02,6.0,6.0,6.0,6.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},48.0,Female,Single,College,30080,,,,,
8820056,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY23,True,False,False,2022-12-10,2022-12-10,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},32.0,Female,Single,,30309,,,,,
8820501,False,1,1,1,67.0,67.0,67.0,67.0,67.0,67.0,67.0,FY23,True,False,False,2023-02-24,2023-02-24,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},26.0,Male,Inferred Single,High School,30132,,,,,
8820521,False,1,2,1,102.0,102.0,102.0,102.0,102.0,51.0,51.0,FY23,True,False,False,2022-10-27,2022-10-27,157.0,157.0,157.0,157.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},36.0,Male,Single,High School,30033,,,,,
8820597,False,3,11,3,424.0,141.33333333333334,132.0,52.0,240.0,110.0,36.666666666666664,"FY23, FY24",True,True,True,2022-12-07,2024-04-12,54.666666666666664,28.0,13.0,123.0,{'Single Ticket': 3},{'Single Ticket': 1},{'Single Ticket': 2},{'online': 3},28.0,Female,Single,Graduate School,30324,,,,,
8821490,False,4,8,4,838.0,209.5,204.0,204.0,226.0,419.0,104.75,FY23,True,False,False,2022-06-06,2022-06-06,244.5,262.0,108.0,346.0,{'CYO Subscription': 4},{'CYO Subscription': 4},{},{'online': 4},,,,,30126,,,,,
8821576,False,1,1,1,51.0,51.0,51.0,51.0,51.0,51.0,51.0,FY24,False,True,False,2024-04-25,2024-04-25,16.0,16.0,16.0,16.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Male,Single,,30308,,,,,
8821753,False,1,2,1,80.0,80.0,80.0,80.0,80.0,40.0,40.0,FY23,True,False,False,2022-10-25,2022-10-25,71.0,71.0,71.0,71.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},,,,,30307,,,,,
8821975,False,1,3,1,342.0,342.0,342.0,342.0,342.0,114.0,114.0,FY23,True,False,False,2022-06-08,2022-06-08,120.0,120.0,120.0,120.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},80.0,Male,Single,Graduate School,94612,,,,,
8822130,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2023-12-17,2023-12-17,39.0,39.0,39.0,39.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Female,Inferred Single,High School,30318,,,,,
8822403,False,1,2,1,70.0,70.0,70.0,70.0,70.0,35.0,35.0,FY23,True,False,False,2023-01-07,2023-01-07,48.0,48.0,48.0,48.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},42.0,Female,Married,College,30033,,,,,
8822813,False,5,10,5,264.0,52.8,46.5,46.5,78.0,132.0,26.4,"FY23, FY24",True,True,True,2022-06-07,2024-01-09,206.0,187.0,44.0,376.0,"{'Fixed Freshman Subscription Sunday': 4, 'Single Ticket': 1}",{'Fixed Freshman Subscription Sunday': 4},{'Single Ticket': 1},{'online': 5},64.0,Female,Single,College,30075,4.0,4.0,0.0,1.0,1.0
8822824,False,18,18,18,207.0,11.5,11.5,11.5,11.5,207.0,11.5,FY24,False,True,False,2023-03-27,2024-05-16,285.1666666666667,328.5,13.0,444.0,{'Fixed Freshman Subscription 18 Concert': 18},{},{'Fixed Freshman Subscription 18 Concert': 18},"{'ASO Staff': 15, 'onlin': 3}",,,,,30083-2216,18.0,18.0,0.0,1.0,1.0
8822851,False,1,2,1,100.8,100.8,100.8,100.8,100.8,50.4,50.4,FY23,True,False,False,2022-12-06,2022-12-06,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},50.0,Male,Married,College,30188,,,,,
8823007,False,1,1,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,FY23,True,False,False,2022-09-22,2022-09-22,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},,Male,Inferred Single,,30312,,,,,
8823041,False,2,2,2,115.0,57.5,57.5,48.0,67.0,115.0,57.5,FY23,True,False,False,2022-10-06,2023-05-06,1.5,1.5,0.0,3.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'online': 2},76.0,Male,Married,College,30084,,,,,
8823200,False,2,2,1,74.0,37.0,37.0,37.0,37.0,74.0,37.0,FY23,True,False,False,2023-06-02,2023-06-02,15.0,15.0,15.0,15.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'online': 2},58.0,Male,Married,College,30043,,,,,
8823257,False,1,2,1,220.0,220.0,220.0,220.0,220.0,110.0,110.0,FY24,False,True,False,2023-07-13,2023-07-13,100.0,100.0,100.0,100.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Male,Married,College,30024,,,,,
8823493,False,3,6,3,198.0,66.0,66.0,66.0,66.0,99.0,33.0,FY23,True,False,False,2023-01-16,2023-01-16,15.666666666666666,18.0,3.0,26.0,{'Discounted CYO Subscription': 3},{'Discounted CYO Subscription': 3},{},{'online': 3},,Unknown,Inferred Single,,30329,,,,,
8823504,False,1,2,1,158.0,158.0,158.0,158.0,158.0,79.0,79.0,FY24,False,True,False,2023-09-14,2023-09-14,41.0,41.0,41.0,41.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},36.0,Male,Single,High School,30309,,,,,
8823802,False,3,6,3,198.0,66.0,66.0,66.0,66.0,99.0,33.0,FY23,True,False,False,2022-12-24,2022-12-24,90.33333333333331,99.0,41.0,131.0,{'Discounted CYO Subscription': 3},{'Discounted CYO Subscription': 3},{},{'online': 3},28.0,Male,Single,High School,30005,,,,,
8823813,False,12,12,12,420.0,35.0,35.0,23.0,47.0,420.0,35.0,"FY23, FY24",True,True,True,2022-06-08,2023-03-26,295.3333333333333,308.5,129.0,433.0,"{'Fixed Freshman Subscription 18 Concert': 6, 'Fixed Established Subscription 6 Concert': 6}",{'Fixed Freshman Subscription 18 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'online': 6, 'onlin': 6}",50.0,Male,Married,Graduate School,30228,24.0,12.0,12.0,0.6666666666666666,2.0
8823868,True,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,College Pass,False,False,False,2022-12-06,2023-04-27,3.3333333333333335,4.0,2.0,4.0,{},{},{},{'online': 3},22.0,Male,Inferred Single,High School,30115,,,,,
8823878,True,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,College Pass,False,False,False,2022-12-06,2023-04-28,3.0,4.0,1.0,4.0,{},{},{},{'online': 3},,,,,,,,,,
8823959,False,1,1,1,43.0,43.0,43.0,43.0,43.0,43.0,43.0,FY24,False,True,False,2024-02-22,2024-02-22,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},60.0,Male,Married,College,30016,,,,,
8824519,False,6,12,6,288.0,48.0,48.0,48.0,48.0,144.0,24.0,FY24,False,True,False,2023-03-16,2023-05-22,340.1666666666667,373.0,166.0,457.0,{'Fixed Freshman Subscription 6 Concert': 6},{},{'Fixed Freshman Subscription 6 Concert': 6},{'ASO Staff': 6},64.0,Male,Married,High School,30276,6.0,6.0,0.0,1.0,1.0
8824607,False,1,2,1,170.0,170.0,170.0,170.0,170.0,85.0,85.0,FY23,True,False,False,2022-06-10,2022-06-10,191.0,191.0,191.0,191.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},80.0,Male,Married,Graduate School,30087,,,,,
8824669,False,19,36,19,1224.0,64.42105263157895,69.0,34.5,69.0,646.5,34.026315789473685,"FY23, FY24",True,True,True,2022-09-07,2024-04-18,155.6315789473684,141.0,9.0,331.0,{'Fixed Established Subscription 6 Concert': 19},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 13},"{'onlin': 13, 'online': 6}",46.0,Male,Single,College,30344,12.0,19.0,-7.0,1.5833333333333333,1.0
8824855,False,3,4,3,213.0,71.0,64.0,37.0,112.0,157.0,52.333333333333336,"FY23, FY24",True,True,True,2023-05-28,2024-04-14,18.0,20.0,13.0,21.0,{'Single Ticket': 3},{'Single Ticket': 2},{'Single Ticket': 1},{'online': 3},50.0,Female,Married,High School,32819,,,,,
8824925,False,18,23,9,1366.0,75.88888888888889,68.0,34.0,169.0,1130.0,62.77777777777778,"FY23, FY24",True,True,True,2022-08-05,2024-03-28,134.11111111111111,106.5,23.0,318.0,"{'Fixed Established Subscription 6 Concert': 13, 'Single Ticket': 5}",{'Fixed Established Subscription 6 Concert': 7},"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 5}","{'online': 10, 'onlin': 8}",56.0,Male,Single,,30068,12.0,8.0,4.0,0.6666666666666667,1.0
8825056,False,1,2,1,46.0,46.0,46.0,46.0,46.0,23.0,23.0,FY23,True,False,False,2022-12-08,2022-12-08,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},48.0,Male,Married,Graduate School,30329,,,,,
8825134,False,2,5,2,205.0,102.5,102.5,82.0,123.0,82.0,41.0,FY23,True,False,False,2022-10-12,2022-11-16,3.0,3.0,3.0,3.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'online': 2},24.0,Female,Inferred Single,High School,30067,,,,,
8825209,False,8,17,8,1419.0,177.375,190.5,100.0,226.0,676.0,84.5,"FY23, FY24",True,True,True,2022-06-09,2023-08-03,159.25,155.0,24.0,371.0,"{'CYO Subscription': 7, 'Single Ticket': 1}","{'CYO Subscription': 4, 'Single Ticket': 1}",{'CYO Subscription': 3},"{'online': 5, 'onlin': 3}",56.0,Male,Married,High School,30327,,,,,
8825213,False,1,1,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,FY23,True,False,False,2023-01-19,2023-01-19,7.0,7.0,7.0,7.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},34.0,Female,Single,High School,,,,,,
8825446,False,3,8,3,410.0,136.66666666666666,142.0,112.0,156.0,166.0,55.333333333333336,FY24,False,True,False,2023-11-07,2024-04-30,40.0,11.0,2.0,107.0,{'Single Ticket': 3},{},{'Single Ticket': 3},{'online': 3},26.0,Male,Married,,30307,,,,,
8825502,False,3,3,2,113.0,37.666666666666664,36.0,36.0,41.0,113.0,37.666666666666664,FY23,True,False,False,2022-09-02,2022-09-27,38.0,46.0,22.0,46.0,{'Single Ticket': 3},{'Single Ticket': 3},{},{'online': 3},74.0,Male,Married,Graduate School,30306,,,,,
